Names,Frequency,Years,Gender,Rank
ANDREA,1049,1977,F,2947.0
SHANNON,1047,1978,F,2948.0
DENISE,1045,1968,F,2949.0
CHLOE,1044,2013,F,2950.0
ARIA,1043,2019,F,2951.0
VICTORIA,1041,2020,F,2952.0
JASMINE,1040,2008,F,2953.0
LAURA,1039,1978,F,2954.0
EVELYN,1038,2012,F,2955.0
TRACY,1037,1968,F,2956.0
MADISON,1034,2010,F,2957.0
TINA,1034,1971,F,2957.0
REBECCA,1033,1971,F,2959.0
MADISON,1032,2015,F,2960.0
LAURA,1030,1974,F,2961.0
VANESSA,1030,2008,F,2961.0
GENESIS,1029,2012,F,2963.0
ALEXA,1026,2009,F,2964.0
NICOLE,1026,1971,F,2964.0
ALEXA,1025,2016,F,2966.0
MARY,1025,1971,F,2966.0
PATRICIA*,1025,1975,F,2966.0
ERIN,1023,1979,F,2969.0
CYNTHIA,1022,1974,F,2970.0
ELIZABETH,1020,2016,F,2971.0
EVELYN,1017,2020,F,2972.0
MONICA,1017,1974,F,2972.0
ERIN,1016,1978,F,2974.0
ANGELA,1013,1973,F,2975.0
PATRICIA*,1010,1972,F,2976.0
SAMANTHA,1009,2016,F,2977.0
MILA,1008,2020,F,2978.0
MONICA,1006,1975,F,2979.0
AMBER,1005,1977,F,2980.0
ARIA,1004,2016,F,2981.0
GENESIS,1004,2013,F,2981.0
ARIA,1002,2021,F,2983.0
KIMBERLY,1002,2010,F,2983.0
VICTORIA,1002,2009,F,2983.0
PATRICIA*,1001,1974,F,2986.0
ASHLEY,998,2012,F,2987.0
KAREN,996,1971,F,2988.0
JULIE,994,1976,F,2989.0
AUDREY,992,2013,F,2990.0
ELIZABETH,992,2015,F,2990.0
ALEXA,991,2010,F,2992.0
SANDRA,991,1972,F,2992.0
KIMBERLY,989,2011,F,2994.0
PENELOPE,989,2015,F,2994.0
TRACY,989,1971,F,2994.0
MADISON,988,2014,F,2997.0
MADISON,986,2012,F,2998.0
ZOE,986,2012,F,2998.0
MONICA,984,1973,F,3000.0
JULIE,983,1975,F,3001.0
VALERIA,981,2010,F,3002.0
ALEXIS,980,2009,F,3003.0
EVELYN,980,2009,F,3003.0
CHLOE,978,2016,F,3005.0
EVELYN,976,2010,F,3006.0
SHANNON,974,1975,F,3007.0
GENESIS,973,2014,F,3008.0
MADISON,973,2013,F,3008.0
SARAH,973,1974,F,3008.0
EVELYN,971,2021,F,3011.0
PENELOPE,969,2020,F,3012.0
ELIZABETH,967,2017,F,3013.0
DAWN,966,1971,F,3014.0
SCARLETT,966,2014,F,3014.0
MONICA,965,1972,F,3016.0
SANDRA,963,1974,F,3017.0
AVERY,961,2016,F,3018.0
EVELYN,959,2013,F,3019.0
AMANDA,958,1976,F,3020.0
SCARLETT,957,2019,F,3021.0
ZOE,957,2015,F,3021.0
SCARLETT,954,2018,F,3023.0
NATALIA,952,2021,F,3024.0
CHLOE,950,2015,F,3025.0
CHLOE,949,2017,F,3026.0
GRACE,949,2014,F,3026.0
VICTORIA,942,2021,F,3028.0
NATALIE,938,2015,F,3029.0
ARIA,935,2020,F,3030.0
ALYSSA,932,2011,F,3031.0
ANDREA,932,2011,F,3031.0
HAILEY,929,2011,F,3033.0
ABIGAIL,926,2021,F,3034.0
CHLOE,924,2018,F,3035.0
AVERY,923,2015,F,3036.0
ZOE,923,2014,F,3036.0
MARY,920,1972,F,3038.0
MELANIE,918,2014,F,3039.0
ERIN,916,1976,F,3040.0
MADISON,916,2016,F,3040.0
ELLA,913,2011,F,3042.0
PATRICIA*,913,1973,F,3042.0
HAILEY,912,2010,F,3044.0
CHARLOTTE,911,2012,F,3045.0
PENELOPE,911,2021,F,3045.0
CYNTHIA,909,1975,F,3047.0
ZOE,909,2016,F,3047.0
ALEXA,905,2011,F,3049.0
ALLISON,905,2014,F,3049.0
ALLISON,902,2015,F,3051.0
AUDREY,902,2014,F,3051.0
BELLA,902,2010,F,3051.0
ANDREA,899,1976,F,3054.0
ELLA,899,2019,F,3054.0
HAILEY,899,2012,F,3054.0
ZOE,899,2011,F,3054.0
GENESIS,898,2016,F,3058.0
ARIA,897,2015,F,3059.0
GRACE,897,2015,F,3059.0
ELLA,896,2018,F,3061.0
ELIZABETH,895,2018,F,3062.0
ZOE,894,2013,F,3063.0
ERIN,892,1975,F,3064.0
SANDRA,888,1973,F,3065.0
MELANIE,886,2012,F,3066.0
ZOE,886,2017,F,3066.0
GRACE,882,2017,F,3068.0
ELIZABETH,879,2019,F,3069.0
CHLOE,876,2019,F,3070.0
MELANIE,876,2013,F,3070.0
ANDREA,873,1975,F,3072.0
TINA,872,1972,F,3073.0
SAMANTHA,871,2017,F,3074.0
GRACE,870,2013,F,3075.0
ANDREA,859,1974,F,3076.0
AUDREY,855,2012,F,3077.0
NATALIA,854,2020,F,3078.0
GENESIS,853,2017,F,3079.0
KIMBERLY,850,2012,F,3080.0
AVERY,849,2018,F,3081.0
ANDREA,839,1972,F,3082.0
ZOE,839,2018,F,3082.0
SCARLETT,833,2021,F,3084.0
AVERY,830,2019,F,3085.0
ZOE,829,2019,F,3086.0
ALEXA,824,2013,F,3087.0
SCARLETT,820,2013,F,3088.0
ANDREA,819,1973,F,3089.0
CHLOE,814,2020,F,3090.0
SCARLETT,813,2020,F,3091.0
ELLA,810,2020,F,3092.0
GENESIS,810,2018,F,3092.0
KAREN,800,1972,F,3094.0
MARY,792,1973,F,3095.0
CHLOE,784,2021,F,3096.0
ZOE,783,2020,F,3097.0
VALENTINA,782,2019,F,3098.0
LAYLA,780,2021,F,3099.0
MAYA,776,2021,F,3100.0
ZOE,770,2021,F,3101.0
JESSICA,762,1973,F,3102.0
LAYLA,745,2020,F,3103.0
