Names,Frequency,Years,Gender,Rank
HENDRIX ,21,2022,M,775.0
HOLLY ,21,2021,F,775.0
ISABEL ,21,2021,F,775.0
JAX ,21,2021,M,775.0
JEREMIAH ,21,2022,M,775.0
KAYLEE ,21,2021,F,775.0
KYLER,21,2022,M,775.0
LENA ,21,2021,F,775.0
LEWIS ,21,2022,M,775.0
MABEL ,21,2022,F,775.0
MADELEINE ,21,2022,F,775.0
MELODY ,21,2022,F,775.0
MOLLY ,21,2022,F,775.0
MYRA ,21,2022,F,775.0
NAVY ,21,2021,F,775.0
NAYA,21,2021,F,775.0
NEVAEH ,21,2021,F,775.0
PAIGE ,21,2021,F,775.0
POPPY ,21,2022,F,775.0
QUINN ,21,2021,M,775.0
REID ,21,2021,M,775.0
REMINGTON ,21,2021,M,775.0
RORY ,21,2021,F,775.0
RORY ,21,2022,M,775.0
SAVANNAH ,21,2021,F,775.0
SETH ,21,2022,M,775.0
SPENCER ,21,2022,M,775.0
STEVIE ,21,2021,F,775.0
TAYLOR ,21,2021,F,775.0
TYSON ,21,2022,M,775.0
VINCENT ,21,2021,M,775.0
ZAYDEN ,21,2021,M,775.0
ZORAWAR ,21,2021,M,775.0
AISHA ,20,2021,F,818.0
ALEX,20,2021,M,818.0
AMAYA ,20,2021,F,818.0
ANAYA ,20,2021,F,818.0
ARI,20,2022,M,818.0
ARIANA ,20,2021,F,818.0
BRIGGS ,20,2022,M,818.0
CALVIN ,20,2021,M,818.0
FRANKIE ,20,2022,F,818.0
GABRIELLA ,20,2022,F,818.0
HAMZA,20,2021,M,818.0
HANA ,20,2021,F,818.0
HARVEY ,20,2021,M,818.0
ISABEL ,20,2022,F,818.0
JOEL ,20,2021,M,818.0
KATE ,20,2022,F,818.0
KENNEDY ,20,2022,F,818.0
KIARA,20,2022,F,818.0
LENA ,20,2022,F,818.0
LEXI ,20,2021,F,818.0
MADELINE ,20,2022,F,818.0
MALACHI ,20,2021,M,818.0
MARIAM,20,2022,F,818.0
MARKUS ,20,2021,M,818.0
MARY ,20,2022,F,818.0
MICHELLE ,20,2021,F,818.0
MOHAMMAD ,20,2021,M,818.0
MOHAMMED,20,2022,M,818.0
NATALIA ,20,2022,F,818.0
NICO ,20,2021,M,818.0
OAKLEY ,20,2021,F,818.0
PHOEBE ,20,2022,F,818.0
RACHEL ,20,2021,F,818.0
RAYA ,20,2021,F,818.0
RAYAN,20,2021,M,818.0
REESE ,20,2022,F,818.0
RHYS ,20,2021,M,818.0
RYLAN ,20,2021,M,818.0
SERENA,20,2022,F,818.0
SERENA ,20,2021,F,818.0
SUTTON ,20,2022,F,818.0
TANNER ,20,2022,M,818.0
WINSTON ,20,2021,M,818.0
ZARA,20,2021,F,818.0
ACE ,19,2022,M,862.0
AGAM ,19,2021,M,862.0
AISHA ,19,2022,F,862.0
ALEXANDRA ,19,2021,F,862.0
ANNIE ,19,2022,F,862.0
ARI ,19,2021,M,862.0
ATTICUS ,19,2021,M,862.0
AYDEN ,19,2022,M,862.0
BELLA ,19,2022,F,862.0
BRYNN ,19,2022,F,862.0
CALVIN,19,2022,M,862.0
CECILIA ,19,2022,F,862.0
DAPHNE ,19,2021,F,862.0
ELAINA ,19,2022,F,862.0
ENZO ,19,2021,M,862.0
ERIC ,19,2021,M,862.0
FINNLEY ,19,2021,M,862.0
GEMMA ,19,2021,F,862.0
HAVEN ,19,2022,F,862.0
HOLDEN ,19,2022,M,862.0
IVAN,19,2022,M,862.0
JAMESON ,19,2022,M,862.0
JAX ,19,2022,M,862.0
JOSIE ,19,2021,F,862.0
JUDAH ,19,2021,M,862.0
KAYCE ,19,2022,M,862.0
KAYLEE ,19,2022,F,862.0
KAYSON ,19,2021,M,862.0
KENZIE ,19,2022,F,862.0
KIAAN,19,2021,M,862.0
KNOX ,19,2021,M,862.0
KOHEN ,19,2022,M,862.0
LAUREN ,19,2022,F,862.0
LOLA ,19,2021,F,862.0
MADDISON ,19,2021,F,862.0
MATILDA ,19,2021,F,862.0
MILLER,19,2022,M,862.0
MYRA,19,2021,F,862.0
NOA ,19,2022,F,862.0
OAKLEY ,19,2021,M,862.0
PRESTON ,19,2021,M,862.0
REID ,19,2022,M,862.0
REMI ,19,2021,F,862.0
RONAN ,19,2021,M,862.0
RONIN ,19,2021,M,862.0
ZOYA ,19,2022,F,862.0
ABEL ,18,2022,M,908.0
ADALINE ,18,2022,F,908.0
AHMAD ,18,2021,M,908.0
AINSLEY ,18,2022,F,908.0
ALEXIS ,18,2022,F,908.0
AMY ,18,2022,F,908.0
ARIELLA ,18,2021,F,908.0
BRAYDEN ,18,2022,M,908.0
BROOKE ,18,2022,F,908.0
CHASE ,18,2021,M,908.0
CHASE ,18,2022,M,908.0
CORA ,18,2022,F,908.0
EDWARD ,18,2022,M,908.0
EMERSON ,18,2021,F,908.0
EVE ,18,2021,F,908.0
FATEH ,18,2022,M,908.0
FLORA ,18,2022,F,908.0
GABRIELLE ,18,2021,F,908.0
GRIFFIN ,18,2022,M,908.0
JAYCE ,18,2022,M,908.0
JEREMY ,18,2021,M,908.0
KAIDEN ,18,2022,M,908.0
KATE ,18,2021,F,908.0
KATIE ,18,2022,F,908.0
KENZIE ,18,2021,F,908.0
LAWSON ,18,2021,M,908.0
LEONARDO,18,2021,M,908.0
MARGARET ,18,2022,F,908.0
MARTHA ,18,2022,F,908.0
MATILDA ,18,2022,F,908.0
MAXIMUS ,18,2022,M,908.0
MELODY ,18,2021,F,908.0
MIKAYLA ,18,2022,F,908.0
NIKO ,18,2022,M,908.0
ODIN ,18,2021,M,908.0
OTTO ,18,2021,M,908.0
PHOENIX ,18,2021,M,908.0
REESE ,18,2021,F,908.0
REMI ,18,2021,M,908.0
REMINGTON ,18,2022,M,908.0
RIVER ,18,2021,F,908.0
ROSIE ,18,2021,F,908.0
ROSIE ,18,2022,F,908.0
SAMANTHA ,18,2022,F,908.0
SKYLAR ,18,2022,F,908.0
SYDNEY ,18,2022,F,908.0
TANNER ,18,2021,M,908.0
TAYLOR ,18,2022,F,908.0
WALTER ,18,2021,M,908.0
WELLS ,18,2021,M,908.0
WINSTON ,18,2022,M,908.0
ZAHRA,18,2022,F,908.0
ZAYDEN ,18,2022,M,908.0
ABRAHAM ,17,2022,M,961.0
ADA ,17,2022,F,961.0
ADALYNN ,17,2022,F,961.0
ADELYN,17,2021,F,961.0
ALEX ,17,2022,M,961.0
ALINA ,17,2021,F,961.0
ALLISON ,17,2022,F,961.0
AMANDA ,17,2021,F,961.0
AMY ,17,2021,F,961.0
ANASTASIA ,17,2022,F,961.0
ANAYA,17,2022,F,961.0
ANNIKA ,17,2022,F,961.0
ARIELLE ,17,2021,F,961.0
ASTRID ,17,2022,F,961.0
AYAAN,17,2021,M,961.0
BANKS ,17,2021,M,961.0
BANKS ,17,2022,M,961.0
BEN,17,2021,M,961.0
BETHANY ,17,2021,F,961.0
BO ,17,2021,M,961.0
BRAYDEN ,17,2021,M,961.0
BRIDGET ,17,2021,F,961.0
CECILIA ,17,2021,F,961.0
COLBY ,17,2022,M,961.0
CREW ,17,2021,M,961.0
DAISY ,17,2021,F,961.0
DALLAS ,17,2021,M,961.0
DAMIAN ,17,2022,M,961.0
DAX ,17,2022,M,961.0
ELIZA ,17,2022,F,961.0
HARVEY ,17,2022,M,961.0
HUGO ,17,2021,M,961.0
HUXLEY ,17,2021,M,961.0
HUXLEY ,17,2022,M,961.0
JORDYN ,17,2021,F,961.0
KANE ,17,2021,M,961.0
KYLIE,17,2022,F,961.0
LAURA,17,2022,F,961.0
LAURA ,17,2021,F,961.0
LAUREN ,17,2021,F,961.0
LEXI ,17,2022,F,961.0
LILLY ,17,2022,F,961.0
MALACHI ,17,2022,M,961.0
MALAKAI ,17,2022,M,961.0
MALIA ,17,2021,F,961.0
MARGOT ,17,2022,F,961.0
MARIAM ,17,2021,F,961.0
MARLEY ,17,2021,F,961.0
MARY ,17,2021,F,961.0
MUSA ,17,2022,M,961.0
RAIDEN ,17,2022,M,961.0
REBECCA,17,2021,F,961.0
RIVER ,17,2022,F,961.0
RUTH ,17,2022,F,961.0
SHILOH ,17,2022,F,961.0
STERLING ,17,2021,M,961.0
VERA ,17,2022,F,961.0
VIVIAN,17,2021,F,961.0
ZANDER ,17,2022,M,961.0
ZAYNE ,17,2022,M,961.0
ABRAHAM ,16,2021,M,1021.0
ACE ,16,2021,M,1021.0
ALIYA ,16,2021,F,1021.0
ARJAN ,16,2021,M,1021.0
AZALEA ,16,2022,F,1021.0
BABY ,16,2022,F,1021.0
BECKHAM ,16,2022,M,1021.0
BENSON ,16,2021,M,1021.0
BETHANY ,16,2022,F,1021.0
BRADY ,16,2021,M,1021.0
BRYCE ,16,2021,M,1021.0
CAMILLE ,16,2021,F,1021.0
CHARLEE ,16,2021,F,1021.0
CHRISTIAN ,16,2022,M,1021.0
CODY ,16,2022,M,1021.0
DAMIEN,16,2021,M,1021.0
ELLIS ,16,2022,M,1021.0
EVANDER ,16,2022,M,1021.0
FIONA ,16,2021,F,1021.0
FORREST ,16,2022,M,1021.0
GRACIE ,16,2021,F,1021.0
HALLE ,16,2022,F,1021.0
HANA,16,2022,F,1021.0
HAYDEN ,16,2021,F,1021.0
HAYDEN ,16,2022,F,1021.0
HENRIK ,16,2021,M,1021.0
HENRIK ,16,2022,M,1021.0
JADEN ,16,2021,M,1021.0
JOANNA ,16,2022,F,1021.0
JOSIE ,16,2022,F,1021.0
JUNE ,16,2022,F,1021.0
KAILER ,16,2022,M,1021.0
KALEB ,16,2021,M,1021.0
KATIE,16,2021,F,1021.0
KAYLA,16,2022,F,1021.0
KIARA ,16,2021,F,1021.0
KIERAN ,16,2022,M,1021.0
LILA ,16,2021,F,1021.0
LILITH ,16,2022,F,1021.0
LINA ,16,2022,F,1021.0
MABEL ,16,2021,F,1021.0
MADELEINE ,16,2021,F,1021.0
MALAKAI ,16,2021,M,1021.0
MALIK ,16,2022,M,1021.0
MARK ,16,2021,M,1021.0
MAXIMUS ,16,2021,M,1021.0
MEADOW ,16,2022,F,1021.0
MILEY ,16,2022,F,1021.0
MILLER ,16,2021,M,1021.0
MUSTAFA ,16,2021,M,1021.0
NATE ,16,2021,M,1021.0
NATE ,16,2022,M,1021.0
NOOR,16,2022,F,1021.0
REBECCA ,16,2022,F,1021.0
ROY ,16,2021,M,1021.0
SAVANNAH ,16,2022,F,1021.0
SCOTTIE ,16,2022,F,1021.0
SEAN ,16,2021,M,1021.0
SLOAN ,16,2021,F,1021.0
SOREN ,16,2021,M,1021.0
STETSON ,16,2022,M,1021.0
SUTTON ,16,2021,F,1021.0
SYLVIE ,16,2022,F,1021.0
TRAVIS ,16,2021,M,1021.0
YAHYA ,16,2021,M,1021.0
YUVRAJ ,16,2022,M,1021.0
AINSLEY ,15,2021,F,1087.0
ALICIA,15,2021,F,1087.0
ALORA ,15,2022,F,1087.0
ARCHIE ,15,2022,M,1087.0
ARES ,15,2022,M,1087.0
ARJUN,15,2022,M,1087.0
AVYAAN ,15,2022,M,1087.0
AYDEN ,15,2021,M,1087.0
BAANI ,15,2022,F,1087.0
BRAXTON ,15,2022,M,1087.0
BRINLEY ,15,2021,F,1087.0
CADEN ,15,2021,M,1087.0
CAMILA ,15,2021,F,1087.0
CHRISTINA ,15,2021,F,1087.0
CLARK ,15,2021,M,1087.0
CODY,15,2021,M,1087.0
CORBIN ,15,2021,M,1087.0
ELAINA ,15,2021,F,1087.0
ELORA ,15,2021,F,1087.0
FREDERICK ,15,2022,M,1087.0
GAGE ,15,2021,M,1087.0
GURFATEH,15,2022,M,1087.0
HALLIE ,15,2022,F,1087.0
HASSAN,15,2021,M,1087.0
HOLLY ,15,2022,F,1087.0
HOPE ,15,2022,F,1087.0
HUGO,15,2022,M,1087.0
JENNA ,15,2021,F,1087.0
JENSEN ,15,2021,M,1087.0
JEREMY ,15,2022,M,1087.0
KALEB ,15,2022,M,1087.0
KATHERINE ,15,2021,F,1087.0
KAYLA,15,2021,F,1087.0
KIAAN ,15,2022,M,1087.0
KNOX ,15,2022,M,1087.0
KYLER ,15,2021,M,1087.0
KYRIE ,15,2022,M,1087.0
LEONARDO ,15,2022,M,1087.0
LILAH ,15,2021,F,1087.0
LINA ,15,2021,F,1087.0
LIV ,15,2021,F,1087.0
LOUIE,15,2021,M,1087.0
MALIK ,15,2021,M,1087.0
MARTIN,15,2022,M,1087.0
MIKAYLA ,15,2021,F,1087.0
MILAN ,15,2022,M,1087.0
MIRHA,15,2021,F,1087.0
MIRHA,15,2022,F,1087.0
MUSA,15,2021,M,1087.0
NAVY ,15,2022,F,1087.0
NICO ,15,2022,M,1087.0
OAKLYN ,15,2022,F,1087.0
OPHELIA ,15,2022,F,1087.0
OTTO ,15,2022,M,1087.0
PATRICK ,15,2022,M,1087.0
PHILIP,15,2021,M,1087.0
POPPY ,15,2021,F,1087.0
QUINN,15,2022,M,1087.0
RAPHAEL ,15,2022,M,1087.0
RAYNA ,15,2022,F,1087.0
RORY ,15,2022,F,1087.0
SAIGE ,15,2022,F,1087.0
SAM,15,2021,M,1087.0
SAM ,15,2022,M,1087.0
SELENA ,15,2021,F,1087.0
VALENTINA,15,2021,F,1087.0
WALTER ,15,2022,M,1087.0
YAHYA ,15,2022,M,1087.0
ADRIEL ,14,2021,M,1155.0
AIDAN ,14,2021,M,1155.0
ALEENA,14,2021,F,1155.0
AMARI ,14,2022,F,1155.0
ANDERS ,14,2021,M,1155.0
ANTONIO,14,2021,M,1155.0
BAILEY ,14,2021,F,1155.0
BRIXTON ,14,2021,M,1155.0
BROOKLYNN ,14,2022,F,1155.0
CAMILA ,14,2022,F,1155.0
CASH ,14,2021,M,1155.0
CASSANDRA,14,2022,F,1155.0
CAYDEN ,14,2021,M,1155.0
CELINE,14,2022,F,1155.0
COLLINS ,14,2021,F,1155.0
COLSON ,14,2021,M,1155.0
COLTER ,14,2022,M,1155.0
DANTE,14,2021,M,1155.0
DAXTON ,14,2022,M,1155.0
ELLIANA ,14,2022,F,1155.0
EMERSON ,14,2022,F,1155.0
EMMANUEL ,14,2022,M,1155.0
EVELYNN ,14,2022,F,1155.0
FINNLEY ,14,2022,M,1155.0
GIA ,14,2021,F,1155.0
GIA ,14,2022,F,1155.0
GIDEON ,14,2021,M,1155.0
GURNAAZ,14,2022,F,1155.0
HANNA,14,2022,F,1155.0
INDIE ,14,2021,F,1155.0
JAD,14,2021,M,1155.0
JANE,14,2021,F,1155.0
JESSICA,14,2022,F,1155.0
JOANNA,14,2021,F,1155.0
JORDYN ,14,2022,F,1155.0
JUSTIN,14,2022,M,1155.0
JUSTIN ,14,2021,M,1155.0
KADEN ,14,2021,M,1155.0
KAREEM,14,2021,M,1155.0
KHALID,14,2022,M,1155.0
KIRA ,14,2022,F,1155.0
KYRA ,14,2021,F,1155.0
LAINEY ,14,2022,F,1155.0
LANE ,14,2021,M,1155.0
LARA,14,2022,F,1155.0
LEIGHTON ,14,2021,F,1155.0
LENNOX ,14,2022,M,1155.0
LINDEN ,14,2022,M,1155.0
LOLA ,14,2022,F,1155.0
MARTIN ,14,2021,M,1155.0
MORGAN ,14,2022,F,1155.0
MYA ,14,2022,F,1155.0
NAYA ,14,2022,F,1155.0
NIHAL ,14,2022,M,1155.0
NINA ,14,2021,F,1155.0
NINA ,14,2022,F,1155.0
NIRVAIR ,14,2022,M,1155.0
PORTER ,14,2021,M,1155.0
PRESTON ,14,2022,M,1155.0
RAYMOND,14,2022,M,1155.0
REMY ,14,2022,M,1155.0
RUSSELL ,14,2021,M,1155.0
RYLIE ,14,2022,F,1155.0
SCARLET ,14,2022,F,1155.0
SOREN ,14,2022,M,1155.0
SPENCER ,14,2021,M,1155.0
SYED ,14,2022,M,1155.0
TEAGAN ,14,2022,F,1155.0
VIENNA ,14,2022,F,1155.0
WATSON ,14,2021,M,1155.0
WRENLEY ,14,2022,F,1155.0
ZAINAB ,14,2021,F,1155.0
ZAYNE ,14,2021,M,1155.0
ADALYN ,13,2022,F,1228.0
ADELAIDE ,13,2022,F,1228.0
ADELYN ,13,2022,F,1228.0
ALAYNA,13,2021,F,1228.0
ALEXANDRA ,13,2022,F,1228.0
ALEXIS ,13,2021,F,1228.0
ALYSSA ,13,2022,F,1228.0
AMAL,13,2021,F,1228.0
AMANDA ,13,2022,F,1228.0
ANDRE ,13,2022,M,1228.0
ANGAD,13,2022,M,1228.0
ANNABELLE ,13,2022,F,1228.0
ARABELLA ,13,2022,F,1228.0
ARIANNA ,13,2021,F,1228.0
ARYAN ,13,2021,M,1228.0
AYA ,13,2022,F,1228.0
BO ,13,2022,M,1228.0
BRADLEY ,13,2021,M,1228.0
BRANTLEY ,13,2022,M,1228.0
CADEN ,13,2022,M,1228.0
CALLEN ,13,2021,M,1228.0
CELESTE ,13,2021,F,1228.0
CELINE,13,2021,F,1228.0
CILLIAN ,13,2022,M,1228.0
CLARK ,13,2022,M,1228.0
COLBY ,13,2021,M,1228.0
COLIN ,13,2022,M,1228.0
CORA ,13,2021,F,1228.0
CRUZ ,13,2022,M,1228.0
CYRUS,13,2022,M,1228.0
DANE ,13,2022,M,1228.0
DANIELLA ,13,2021,F,1228.0
DEAN ,13,2022,M,1228.0
DIANA ,13,2022,F,1228.0
ELLIANA ,13,2021,F,1228.0
ELODIE,13,2021,F,1228.0
EVIE ,13,2022,F,1228.0
FINLEY ,13,2022,F,1228.0
FRANCES ,13,2021,F,1228.0
FREDERICK ,13,2021,M,1228.0
GABRIELLE ,13,2022,F,1228.0
GRADY ,13,2021,M,1228.0
GRAHAM ,13,2022,M,1228.0
HALLE ,13,2021,F,1228.0
HAVEN ,13,2021,F,1228.0
HOPE ,13,2021,F,1228.0
IMRAN ,13,2021,M,1228.0
INDIE ,13,2022,F,1228.0
IRHA,13,2022,F,1228.0
JADEN ,13,2022,M,1228.0
JAY ,13,2022,M,1228.0
JENSEN ,13,2022,M,1228.0
JULIANNA ,13,2022,F,1228.0
KASH ,13,2022,M,1228.0
KATHERINE ,13,2022,F,1228.0
KAYSEN ,13,2021,M,1228.0
KHLOE ,13,2022,F,1228.0
LACHLAN ,13,2022,M,1228.0
LANA ,13,2022,F,1228.0
LAYAN ,13,2021,F,1228.0
LAYTON ,13,2022,M,1228.0
LILAH ,13,2022,F,1228.0
LILIANA ,13,2021,F,1228.0
LYRA ,13,2021,F,1228.0
MAGNUS ,13,2021,M,1228.0
MAIA ,13,2022,F,1228.0
MALIA,13,2022,F,1228.0
MARCO ,13,2021,M,1228.0
MARTHA,13,2021,F,1228.0
MCKENNA ,13,2022,F,1228.0
MEHAR ,13,2021,F,1228.0
MEHAR ,13,2022,F,1228.0
MILAN,13,2021,M,1228.0
MUSTAFA,13,2022,M,1228.0
NICOLE ,13,2022,F,1228.0
PAXTON ,13,2021,M,1228.0
PRESLEY ,13,2022,F,1228.0
RAFAEL ,13,2022,M,1228.0
RAYNA ,13,2021,F,1228.0
REECE ,13,2022,M,1228.0
RHYS ,13,2022,M,1228.0
RONAN,13,2022,M,1228.0
RONIN ,13,2022,M,1228.0
SCOTTIE ,13,2021,F,1228.0
SIERRA ,13,2021,F,1228.0
SLOAN ,13,2022,F,1228.0
STEVEN,13,2021,M,1228.0
THIAGO ,13,2022,M,1228.0
TIMOTHY ,13,2022,M,1228.0
TYLER ,13,2021,M,1228.0
VERA ,13,2021,F,1228.0
WILLA ,13,2022,F,1228.0
ZAHRA,13,2021,F,1228.0
ZANDER ,13,2021,M,1228.0
ZIA ,13,2022,F,1228.0
ABDULLAH,12,2022,M,1323.0
ADALINE ,12,2021,F,1323.0
ALLISON ,12,2021,F,1323.0
AMAYA ,12,2022,F,1323.0
ANGELA ,12,2021,F,1323.0
ANGELINA ,12,2021,F,1323.0
ANIKA,12,2021,F,1323.0
AUBREE ,12,2022,F,1323.0
AUGUSTUS ,12,2021,M,1323.0
AURELIA ,12,2021,F,1323.0
AUSTYN ,12,2021,F,1323.0
AXTON ,12,2021,M,1323.0
AYAH,12,2021,F,1323.0
AYAH ,12,2022,F,1323.0
AYMAN,12,2022,M,1323.0
AZALEA ,12,2021,F,1323.0
BAILEY ,12,2022,F,1323.0
BEN ,12,2022,M,1323.0
BLAIR ,12,2021,F,1323.0
BLAIRE ,12,2021,F,1323.0
BLAKELY ,12,2022,F,1323.0
BOSTON ,12,2022,M,1323.0
BRUCE,12,2021,M,1323.0
BRYCE ,12,2022,M,1323.0
CALLAN ,12,2022,M,1323.0
CAYDEN ,12,2022,M,1323.0
CYRUS ,12,2021,M,1323.0
DANIELLE ,12,2022,F,1323.0
DANTE ,12,2022,M,1323.0
DEACON ,12,2021,M,1323.0
DESMOND ,12,2022,M,1323.0
ELLE ,12,2021,F,1323.0
EMBERLY ,12,2021,F,1323.0
EMMY ,12,2021,F,1323.0
ESTELLE ,12,2021,F,1323.0
EVANGELINE ,12,2021,F,1323.0
FAITH ,12,2022,F,1323.0
FAYE ,12,2021,F,1323.0
FIONA ,12,2022,F,1323.0
FLORENCE,12,2022,F,1323.0
FRANCIS ,12,2022,M,1323.0
GENEVIEVE ,12,2021,F,1323.0
GENEVIEVE ,12,2022,F,1323.0
GIOVANNI ,12,2021,M,1323.0
HAISLEY ,12,2021,F,1323.0
HAISLEY ,12,2022,F,1323.0
HALLIE ,12,2021,F,1323.0
INAYAT,12,2021,F,1323.0
JAKOB ,12,2021,M,1323.0
JARED ,12,2021,M,1323.0
JARED ,12,2022,M,1323.0
JAYDA ,12,2022,F,1323.0
KAITLYN ,12,2021,F,1323.0
KHADIJA,12,2022,F,1323.0
KHLOE ,12,2021,F,1323.0
KILLIAN,12,2022,M,1323.0
KIRA,12,2021,F,1323.0
KOBE,12,2021,M,1323.0
KOHEN ,12,2021,M,1323.0
KRISHIV ,12,2021,M,1323.0
LANA ,12,2021,F,1323.0
LANE ,12,2022,M,1323.0
LAWSON ,12,2022,M,1323.0
LEILA ,12,2021,F,1323.0
LEXIE ,12,2022,F,1323.0
LILIANA ,12,2022,F,1323.0
LIVIA,12,2022,F,1323.0
LOGAN ,12,2021,F,1323.0
LOGAN ,12,2022,F,1323.0
LONDON ,12,2022,F,1323.0
LOUISE ,12,2021,F,1323.0
LUCIA ,12,2021,F,1323.0
MARA ,12,2021,F,1323.0
MARIE ,12,2021,F,1323.0
MEADOW ,12,2021,F,1323.0
MICHELLE ,12,2022,F,1323.0
NIKO ,12,2021,M,1323.0
NOOR,12,2021,F,1323.0
ODIN ,12,2022,M,1323.0
PENNY ,12,2022,F,1323.0
PHOEBE ,12,2021,F,1323.0
PORTER ,12,2022,M,1323.0
RAFAEL ,12,2021,M,1323.0
SANTIAGO ,12,2021,M,1323.0
SANTIAGO ,12,2022,M,1323.0
SERENITY ,12,2021,F,1323.0
SHAY ,12,2021,F,1323.0
SIERRA ,12,2022,F,1323.0
SYED ,12,2021,M,1323.0
TEAGAN ,12,2021,F,1323.0
TENLEY ,12,2021,F,1323.0
TRIPP ,12,2021,M,1323.0
TRIPP ,12,2022,M,1323.0
VALENTINA ,12,2022,F,1323.0
VALERIE,12,2022,F,1323.0
VERONICA ,12,2022,F,1323.0
VIVIAN ,12,2022,F,1323.0
WADE ,12,2021,M,1323.0
WATSON ,12,2022,M,1323.0
WELLS ,12,2022,M,1323.0
WILDER ,12,2021,M,1323.0
YASEEN ,12,2021,M,1323.0
ZAINAB,12,2022,F,1323.0
ZAKARIYA ,12,2022,M,1323.0
ZAYD,12,2022,M,1323.0
ZOYA,12,2021,F,1323.0
ADRIANNA ,11,2022,F,1429.0
AGAM ,11,2022,M,1429.0
ALAIA ,11,2022,F,1429.0
ALAYNA ,11,2022,F,1429.0
AMALIA ,11,2021,F,1429.0
AMARI ,11,2021,F,1429.0
AMINA ,11,2021,F,1429.0
ANDREA ,11,2021,F,1429.0
ANGAD ,11,2021,M,1429.0
ANIKA,11,2022,F,1429.0
ANNIKA ,11,2021,F,1429.0
APRIL ,11,2021,F,1429.0
ARIEL ,11,2021,F,1429.0
ARIELLA ,11,2022,F,1429.0
ARMAAN,11,2021,M,1429.0
ARYAN ,11,2022,M,1429.0
ASTRID ,11,2021,F,1429.0
AUBREE ,11,2021,F,1429.0
AUGUSTUS ,11,2022,M,1429.0
AVEER ,11,2021,M,1429.0
AVEER ,11,2022,M,1429.0
AVIRAJ ,11,2022,M,1429.0
AZIEL ,11,2021,M,1429.0
AZLAN ,11,2022,M,1429.0
BEAR ,11,2022,M,1429.0
BLAIR ,11,2022,F,1429.0
BRIANNA ,11,2022,F,1429.0
CALLAN ,11,2021,M,1429.0
CAMDEN ,11,2021,M,1429.0
CAMRYN ,11,2021,F,1429.0
CAROLINE ,11,2021,F,1429.0
CHRISTINA,11,2022,F,1429.0
CLAYTON ,11,2022,M,1429.0
DALLAS ,11,2022,M,1429.0
DANICA,11,2021,F,1429.0
DANIELLE ,11,2021,F,1429.0
DENVER ,11,2022,M,1429.0
DUNCAN ,11,2022,M,1429.0
EDISON ,11,2021,M,1429.0
EDITH,11,2022,F,1429.0
EKAM ,11,2021,M,1429.0
EMBERLY ,11,2022,F,1429.0
EMMANUEL ,11,2021,M,1429.0
EVANGELINE ,11,2022,F,1429.0
FELICITY ,11,2021,F,1429.0
FLETCHER ,11,2021,M,1429.0
FLORA ,11,2021,F,1429.0
FRANCES ,11,2022,F,1429.0
GEMMA ,11,2022,F,1429.0
HADI ,11,2022,M,1429.0
HALEY,11,2021,F,1429.0
HAYLEY ,11,2021,F,1429.0
HELENA,11,2022,F,1429.0
HUGH ,11,2022,M,1429.0
HUNTER ,11,2021,F,1429.0
INAYAT,11,2022,F,1429.0
IVAAN ,11,2022,M,1429.0
JANA,11,2021,F,1429.0
JAXTON ,11,2021,M,1429.0
JAXTON ,11,2022,M,1429.0
JAXX ,11,2021,M,1429.0
JAYDA ,11,2021,F,1429.0
JENNA ,11,2022,F,1429.0
JOEL ,11,2022,M,1429.0
JONAS ,11,2022,M,1429.0
JULIANNA ,11,2021,F,1429.0
KASH ,11,2021,M,1429.0
KASHTON ,11,2021,M,1429.0
KEIRA ,11,2021,F,1429.0
KENDALL ,11,2021,F,1429.0
KEVIN ,11,2022,M,1429.0
KHADIJA ,11,2021,F,1429.0
KIANA ,11,2021,F,1429.0
KINGSLEY ,11,2021,M,1429.0
KYRIE ,11,2021,M,1429.0
LARA,11,2021,F,1429.0
LENNON ,11,2021,M,1429.0
LORENZO ,11,2021,M,1429.0
LORENZO ,11,2022,M,1429.0
MAGGIE ,11,2022,F,1429.0
MAKAYLA ,11,2021,F,1429.0
MAKENNA ,11,2022,F,1429.0
MANNAT,11,2022,F,1429.0
MARLEY ,11,2022,F,1429.0
MAXINE ,11,2021,F,1429.0
MCKENNA ,11,2021,F,1429.0
MCKENZIE ,11,2021,F,1429.0
MEHTAB ,11,2021,M,1429.0
MIGUEL ,11,2021,M,1429.0
MIKAELA ,11,2022,F,1429.0
MIRIAM ,11,2021,F,1429.0
NELLIE ,11,2021,F,1429.0
NOA ,11,2021,F,1429.0
OAKLAND ,11,2021,M,1429.0
OAKLEY ,11,2022,F,1429.0
PAXTON ,11,2022,M,1429.0
PHILIP ,11,2022,M,1429.0
PHOENIX ,11,2022,M,1429.0
PRINCE ,11,2022,M,1429.0
RABAB ,11,2022,F,1429.0
RAELYNN ,11,2022,F,1429.0
RAIDEN,11,2021,M,1429.0
RAVEN ,11,2022,F,1429.0
ROWEN ,11,2022,M,1429.0
RYAN ,11,2021,F,1429.0
RYLIE ,11,2021,F,1429.0
SABRINA ,11,2021,F,1429.0
SAHIB,11,2021,M,1429.0
SCOTT,11,2021,M,1429.0
SEERAT ,11,2022,F,1429.0
SKYE ,11,2022,F,1429.0
STEPHEN ,11,2022,M,1429.0
SUTTON ,11,2022,M,1429.0
TATUM ,11,2021,F,1429.0
TROY ,11,2021,M,1429.0
